,Unnamed: 0,Планир. завод,ГрупПлановик,Сообщение,Вид заказа,Вид работы ТОРО,ВремяРемПростояЗкз,БазисСрокНачала,БазисСрокКонца,Заказ,Ссылочная дата,Ссылочное время,Дата изменения,Рабочее место,Резерв./заявка,Тип заказа,ПроизвУчасток,БЕ,Дата ввода,ПоказанСчетчика,Факт. деблокир.,ФактичСрокКонца,Факт.окончание,Общий расчет,ОбщЗатраты/факт,ОбщЗатраты/план,ЗапланКонец,БазисВремяКонца,Конец: время,Бизнес-сфера,ФактСрокНачала,ЗапланНачало,ФактНчл/Врем,Время начала,Время начала.1,История с,СхемаКальк,ТоргДокумент,Позиция,КЕ,Ответств. МВЗ,Ведущий заказ,Метка удаления,ДатаЗаверш,ЕстьПодробТекст,ВышестоящЗаказ,Базисная ЕИ,Количество,Помещение,Имя списка,Плановая дата,Номер объекта,СписОбъект,ГрПлан/Техкарта,ИндПланирЗаказа,СчтГрупТехкарт,Группа,Почтовый индекс,МВП,Приоритет,СПП-элемент,Регион,Ревизия,Серийный номер,Материал,НазвСервПродукт,СервиснПродукт,Сектор,Сектор - Сбыт,Местоположение,Улица,ЗаводРасплТехОб,ПредварЗатраты,ПользовСтатус,Группа сбыта,СбытовОрганизац,СбытовОрганизац - Сб,ВышестОперация,Канал сбыта,Канал сбыта - Сбыт,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Завод,Код надбавки,Ид. причины,Причина корр-ки,ИндНаличПрикрДокум,ИмеютсяНеСоглЗапросы,ПериодРемCAPEX(мес),Класс ЕО,ПрочиеФакт,ПрочиеПлан,БюджетФактИтог,БюджетПланИтог,МТР ФактИтог,МТР ПланИтог,Стоимость новой ЕО,ТЗРФакт,ТЗРПлан,ОбщееВремяПростояЗкз,ОборудованиеНаГарант,Инд. статуса «ФИКС»,Отв. сотрудн. таб. №,НаименованиеКлассаЕО,МТРподр,НеобходимНарядДопуск,СтатВыдачиРазрешений,СистСтатСообщТОРО,КапитализирРемонт,Исходная стоимость,Дефицит,Требуемая стоимость,СППДефицит,%СтоимРемФСтоимНовЕО,%СтоимРемПСтоимНовЕО,СистСтатус,ВремяРемПростояТК,ОбщееВремяПростояТК,ВремяТехнПростояТК,Заказано УСО,Описание,Краткий текст,СистемнСтатус,Отв. сотрудник ФИО,ПользСтатус,ОбщСумма (План),ОбщаяСумма(Фкт),ФОТПлан,ФОТФакт,МатериалыПлан,МатериалыФакт,ЗапчастиПлан,ЗапчастиФакт,УСОПоРемонтуПлан,УСОПоРемонтуФакт,Ед. оборудов.,Техместо,Описание.1,СПП-ЗаголЗаказа,Отв. раб.место,МВЗ,ВремяТехнПростояЗкз,Фактический простой,Принято УСО,ПредвЗарегистрирУСО,user_status,utvg,tkbe,utvm
28000,28000,1100,100.0,7100386700.0,APP1,ТО2,11.0,2022-01-10,2022-01-10,1100385799,2021-12-27,06:59:15,2021-12-27,39320804.0,2,30,,1100,2021-04-06,,,,00:00:00,0,0.0,0.0,2022-01-10,20:00:00,20:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,X,2021-12-27,,,,0,7737.0,,2022-01-10,OR001100385799,507 418,100.0,1.0,О2,A0004088,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД,,,,,,,RUB,160075.0,100000059085.0,1100,,,,,,0,E05_01,0,0,0.0,0.0,0.0,0.0,7941764.39,0.0,0,11.0,,,,Бульдозеры колесные,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,0,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,11.0,11.0,0,0.0,Бульдозер К-702МБА-01-БКУ №804,Техническое обслуживание 2,ЗАКР KKMP ДМНП МТКУ НЕВЫ ПКАЛ,,СГГС ГОД ГИП,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065914.0,11-RUD-CGTR-SETT-UDST-BZ06,Бульдозер колесный №804,LT-1100-2022-2-010-02,C-OGM,1114021123,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД']",0,0,0
5758,5758,1100,100.0,7100625566.0,APP1,ТО4,26.82,2022-01-10,2022-01-11,1100634093,2022-01-19,13:02:29,2022-01-19,11810757.0,3,30,,1100,2021-12-19,,2022-01-10,2022-01-11,18:19:12,0,759790.01,938562.35,2022-01-11,18:19:00,18:19:12,,2022-01-10,2022-01-11,15:30:00,15:30:00,15:53:45,,PP-PC1,,0,1000,,,,2022-01-19,,,,0,,,2022-01-07,OR001100634093,878 162,100.0,1.0,О4,A0003596,,ZZ00005000,3.0,,,,,,,,,,11050111.0,,1105,0,СГГС ГОД  МЕС  МТРЦ ПЗТГ СРОЧ УТВМ,,,,,,,RUB,153342.0,100000055408.0,1100,,,,,X,0,E01_01,0,0,742766.99,921539.33,742766.99,921539.33,104656881.45,0.0,0,26.82,,,,Самосвалы карьерные,,,0. Разрешений нет,СОЗА ЗКПР ВСМИ,,0.0,0.0,0.0,,1,1,ТЗКР ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,12.05,12.05,0,0.0,Самосвал карьерный 793D №757,ТО4 Самосвал карьерный 793D №757,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,,СГГС ГОД МЕС УТВМ СРОЧ МТРЦ ПЗТГ,938562.35,759790.01,17023.02,17023.02,696860.33,498525.08,224679.0,244241.91,0.0,0.0,100000054857.0,11-RUD-CGTR-SEBT-CD56,Самосвал карьерный №757,LT-1100-2022-2-012-02,C-CRGTOV,1113011920,0,28.82,0.0,0.0,"['СГГС', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'ПЗТГ', 'СРОЧ', 'УТВМ']",0,0,1
7094,7094,1100,100.0,7100630642.0,APP1,ТО1,1.0,2022-01-10,2022-01-10,1100639860,2022-01-10,09:00:00,2022-01-24,39323811.0,2,30,,1100,2021-12-25,,,,00:00:00,0,0.0,13962.52,2022-01-10,10:00:00,10:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,235999.0,,2022-01-07,OR001100639860,887 730,100.0,1.0,О1,A0004088,,ZZ00005000,3.0,,,,,,,,,,,,1105,0,СГГС МЕС  МТРЦ УТВМ,,,,,,,RUB,154038.0,100000055765.0,1100,,,,,,0,E05_01,0,0,0.0,9064.58,0.0,9064.58,13999800.0,0.0,0,1.0,,,,Бульдозеры колесные,,,0. Разрешений нет,СОРА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП,7.0,7.0,0,0.0,Бульдозер К-702МБА-01-БКУ №3811,ТО1 Бульдозер К-702МБА-01-БКУ №3811,ОТКР ДМНП ПКАЛ,,СГГС МЕС УТВМ МТРЦ,13962.52,0.0,4897.94,0.0,7113.3,0.0,1951.28,0.0,0.0,0.0,100000055017.0,11-RUD-CGTR-SETT-UDOT-BZ14,Бульдозер колесный №3811,LT-1100-2022-2-010-02,C-CRGOTT,1114021123,0,1.0,0.0,0.0,"['СГГС', 'МЕС', '', 'МТРЦ', 'УТВМ']",0,0,1
22508,22508,1100,100.0,7100522100.0,APP1,ТО1,7.0,2022-01-10,2022-01-10,1100530720,2021-12-16,07:12:36,2021-12-16,11210137.0,3,30,,1100,2021-09-17,,2021-10-27,,00:00:00,0,0.0,160882.78,2022-01-10,16:00:00,16:00:00,,,2022-01-03,00:00:00,09:00:00,16:00:00,,PP-PC1,,0,1000,,,X,2021-12-16,,,,0,7391.0,,2022-04-03,OR001100530720,724 163,100.0,1.0,О1,A0003595,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВП,,,,,,,RUB,159105.0,100000058483.0,1100,,,,,,0,E01_01,0,0,0.0,101302.19,0.0,101302.19,32116475.11,0.0,0,7.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,1,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП,7.0,7.0,0,0.0,Самосвал карьерный 777F №137,Техническое обслуживание 1,ЗАКР ДМНП МТКУ ПКАЛ ПРВВ,,СГГС ГОД УТВП ГИП СРОЧ МТРЦ ТКБЕ,160882.78,0.0,59580.59,0.0,30034.24,0.0,71267.95,0.0,0.0,0.0,100000065592.0,11-RUD-CGTR-SEBT-CF02,Самосвал карьерный №137,LT-1100-2022-2-012-02,C-OGM,1113011120,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МТРЦ', 'СРОЧ', 'ТКБЕ', 'УТВП']",0,1,0
17769,17769,1100,100.0,7100625488.0,APP1,ТР,21.0,2022-01-10,2022-01-11,1100634133,2022-01-10,09:00:00,2021-12-21,39660008.0,2,30,,1100,2021-12-18,,,,00:00:00,0,0.0,0.0,2022-01-11,06:00:00,06:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7261.0,,2022-01-17,OR001100634133,877 700,100.0,1.0,ТР,A0003986,,,3.0,,,,,,,,,,,,1105,0,СГГС МЕС  ПЗТГ УТВМ,,,,,,,RUB,125437.0,100000040167.0,1100,,,,,,0,E01_03,0,0,0.0,0.0,0.0,0.0,9367691.01,0.0,0,21.0,,,,Щебнеразбрасыватели,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,21.0,21.0,0,0.0,Щебнеразбрасыватель БЕЛАЗ-7547 №08,Текущий ремонт,ОТКР KKMP ДМНП ПКАЛ,,СГГС МЕС УТВМ ПЗТГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065507.0,11-RUD-CGTR-SEBT-SPCT-TN03,Щебнеразбрасыватель №08,LT-1100-2022-2-034-02,C-OGM,1113011823,0,0.0,0.0,0.0,"['СГГС', 'МЕС', '', 'ПЗТГ', 'УТВМ']",0,0,1
28683,28683,1100,100.0,7100439134.0,APP1,ТР,25.0,2022-01-10,2022-01-11,1100438868,2022-01-10,09:00:00,2022-01-08,39430026.0,2,30,,1100,2021-05-18,,,,00:00:00,0,0.0,12491.7,2022-01-11,10:00:00,10:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7784.0,,2022-01-15,OR001100438868,577 700,100.0,1.0,ТР,A0003706,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ СРОЧ ТКБЕ УТВМ*,,,,,,,RUB,164250.0,100000061490.0,1100,,,,,,0,E06_01,0,0,0.0,12491.7,0.0,12491.7,18878277.85,0.0,0,25.0,,,,Автогрейдеры,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП,25.0,25.0,0,0.0,Автогрейдер GD825A-2 №26,ТР автогрейдера GD825,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВП МЕС УТВМ УТВН ГИП СРОЧ МТРЦ ТКБЕ,12491.7,0.0,0.0,0.0,0.0,0.0,12491.7,0.0,0.0,0.0,100000065947.0,11-RUD-CGTR-SETT-UDOT-OS06,Автогрейдер №26,LT-1100-2022-2-010-02,C-OGM,1114021123,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'СРОЧ', 'ТКБЕ', 'УТВМ*']",0,1,0
6234,6234,1100,100.0,7100383661.0,APP1,ТО2,4.8,2022-01-10,2022-01-10,1100382683,2021-12-25,06:23:27,2021-12-25,16033510.0,2,30,,1100,2021-03-31,,,,00:00:00,0,0.0,0.0,2022-01-10,13:48:00,13:48:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,X,2021-12-25,,,,0,235848.0,,2022-01-10,OR001100382683,501 538,100.0,1.0,О2,A0003696,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД,,,,,,,RUB,153486.0,100000055478.0,1100,,,,,,0,E17_11,0,0,0.0,0.0,0.0,0.0,8175127.19,0.0,0,4.8,,,,Погрузчики фронтальные,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,0,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,4.8,4.8,0,0.0,Погрузчик фронтальный WA430-6 №3510,Техническое обслуживание 2,ЗАКР KKMP ДМНП МТКУ НЕВЫ ПКАЛ,,СГГС ГОД ГИП,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000054867.0,11-RUD-CGTR-SETT-UCTT-LF16,Погрузчик фронтальный №3510,LT-1100-2022-2-010-02,C-OGM,1114021123,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД']",0,0,0
4495,4495,1100,100.0,7100287389.0,APP1,КР,110.0,2022-01-10,2022-01-14,1100284479,2022-01-10,23:59:59,2021-12-10,,3,30,,1100,2020-11-27,,2021-12-09,,00:00:00,0,0.0,14151855.43,2022-01-14,14:00:00,14:00:00,,,2022-01-10,00:00:00,00:00:00,00:00:00,,PP-PC1,,0,1000,,,,,,,,0,215255.0,,,OR001100284479,360 458,,1.0,,,,,,,,,,,,,,,,,1105,0,СГГС КРМТ УТВГ,,,,,,,RUB,,,1100,,,,@FM@,,30,S01,0,0,0.0,14151855.43,0.0,0.0,22709419.3,0.0,0,110.0,,,,Узлы. ДВС,,,0. Разрешений нет,СОРА ЗКПР,X,0.0,0.0,0.0,,0,62,ДЕБЛ ПКАЛ ПРВВ ОШОЗ НКС ДМНП,0.0,0.0,0,0.0,Двигатель внутр.сгорания №8BR03211,785C №517 - 3512_8BR03211 по ДВ,ДЕБЛ ДМНП НКС  ОШОЗ ПКАЛ ПРВВ,,СГГС УТВГ КРМТ,14151855.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14151855.43,0.0,100000038437.0,11-RUD-CGTR-SEBT-CC65,Самосвал карьерный №517,LT-1100-2022-2-012-01-03,C-OGM,1113011620,0,0.0,0.0,0.0,"['СГГС', 'КРМТ', 'УТВГ']",1,0,0
8506,8506,1100,800.0,7100463678.0,APP1,ТО1,1.8,2022-01-10,2022-01-10,1100466550,2022-01-11,05:13:32,2022-01-11,,3,30,,1100,2021-07-13,,2022-01-11,2022-01-10,09:48:00,0,5476.62,0.0,2022-01-10,10:48:00,10:48:00,,2022-01-10,2022-01-10,08:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,1144111223.0,,,2022-01-11,,,,0,261125.0,,2022-01-13,OR001100466550,634 486,100.0,1.0,О1,A0005137,,ZZ00005000,,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД,,,,,,,RUB,165379.0,100000062042.0,1100,,,,,,0,S00,0,0,0.0,0.0,0.0,0.0,11101640.48,0.0,0,1.8,,,,Узлы,,,0. Разрешений нет,СОЗА ЗКПР,,0.0,0.0,0.0,,0,0,ТЗКР ПДТВ ПКАЛ ПРВВ KKMP JBFI,1.8,1.8,0,0.0,Грузоподъемное оборудование,Кран-трубоукладчик №20 (ГПМ) ТО,ТЗКР ПДТВ JBFI KKMP ПКАЛ ПРВВ,,СГГС ГОД ГИП,0.0,5476.62,0.0,5476.62,0.0,0.0,0.0,0.0,0.0,0.0,100000058516.0,11-RUD-CGTR-SETT-UCTT-LF02,Кран-трубоукладчик №20ТР,LT-1100-2022-2-071-02,C-URGPM,1114011523,0,1.8,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД']",0,0,0
10780,10780,1100,100.0,7100378125.0,APP1,ТО1,5.3,2022-01-10,2022-01-10,1100377065,2021-12-25,09:53:31,2021-12-25,16300040.0,2,30,,1100,2021-03-16,,,,00:00:00,0,0.0,0.0,2022-01-10,14:18:00,14:18:00,,,2021-12-24,00:00:00,09:00:00,14:18:00,,PP-PC1,,0,1000,,,X,2021-12-25,,,,0,32482.0,,2021-12-25,OR001100377065,490 045,100.0,1.0,О1,A0003697,,,3.0,,,,,,,,,,,,1105,0,ПЛАН КОРР МЕС  ПЗТГ,,,,,,,RUB,155202.0,100000056414.0,1100,,,,,,0,E17_11,0,0,0.0,0.0,0.0,0.0,32034800.16,0.0,0,5.3,,,,Погрузчики фронтальные,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,0,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,5.3,5.3,0,0.0,Погрузчик фронтальный WA600-3 №40,Техническое обслуживание 1,ЗАКР KKMP ДМНП МТКУ НЕВЫ ПКАЛ,,ПЛАН МЕС КОРР ПЗТГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000058925.0,11-RUD-CGTR-SETT-UCTT-LF23,Погрузчик фронтальный №40,,C-OGM,1114011523,0,0.0,0.0,0.0,"['ПЛАН', 'КОРР', 'МЕС', '', 'ПЗТГ']",0,0,0
14958,14958,1100,100.0,7100625353.0,APP1,ТО2,4.48,2022-01-10,2022-01-11,1100633978,2022-01-17,14:04:08,2022-01-17,11400407.0,3,30,,1100,2021-12-18,,2022-01-10,2022-01-11,02:18:48,0,188452.27,215862.08,2022-01-11,02:18:00,02:18:48,,2022-01-10,2022-01-10,21:50:00,21:50:00,21:50:00,,PP-PC1,,0,1000,,,,2022-01-17,,,,0,,,2022-01-12,OR001100633978,877 645,100.0,1.0,О2,A0000001,,ZZ00005000,3.0,,,,100000062372.0,602093.0,,,,,11050111.0,,1105,0,СГГС МЕС  МТРЦ ПЗТГ СРОЧ УТВМ,,,,,,,RUB,156819.0,100000057186.0,1100,,,,,,0,E01_01,0,0,111848.68,139258.49,111848.68,139258.49,90970245.83,0.0,0,4.48,,,,Самосвалы карьерные,,,0. Разрешений нет,СОЗА ЗКПР,,0.0,0.0,0.0,,0,0,ТЗКР ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,6.1,6.1,0,0.0,Самосвал карьерный 785C №407,ТО2 Самосвал карьерный 785C №407,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,,СГГС МЕС УТВМ СРОЧ МТРЦ ПЗТГ,215862.08,188452.27,76603.59,76603.59,97482.99,65983.37,41775.5,45865.31,0.0,0.0,100000062372.0,11-RUD-CGTR-SEBT-CC07,Самосвал карьерный №407,LT-1100-2022-2-012-02,C-CRGTOV,1113011620,0,4.48,0.0,0.0,"['СГГС', 'МЕС', '', 'МТРЦ', 'ПЗТГ', 'СРОЧ', 'УТВМ']",0,0,1
9317,9317,1100,100.0,7200146053.0,APP1,ТО2,1.7,2022-01-10,2022-01-10,1100317673,2022-01-23,07:41:26,2022-01-23,,3,30,,1100,2020-11-27,,2022-01-23,2022-01-10,02:30:00,0,41429.18,45046.95,2022-01-10,02:30:00,02:30:00,,2022-01-10,2022-01-10,00:48:00,00:48:00,00:48:00,,PP-PC1,,0,1000,,,,,,,,0,32452.0,,,OR001100317673,393 661,,1.0,,,,ZZ00005000,,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ ПЗТГ УТВГ УТВМ,,,,,,,RUB,,,1100,,,,,,0,E05_02,0,0,24776.18,28393.95,24776.18,28393.95,25255277.93,0.0,0,1.7,,,,Бульдозеры гусеничные,,,0. Разрешений нет,СОЗА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ТЗКР ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,0.0,0.0,0,0.0,Бульдозер D375A-5 №46,ТО2 Бульдозер Komatsu D375А-5 №46,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,,СГГС ГОД УТВГ МЕС УТВМ ГИП МТРЦ ПЗТГ,45046.95,41429.18,16653.0,16653.0,15412.15,10454.6,12981.8,14321.58,0.0,0.0,100000058904.0,11-RUD-CGTR-SETT-UCTT-BZ53,Бульдозер гусеничный №46,LT-1100-2022-2-006-02,C-CRGOTT,1114011123,0,1.7,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'ПЗТГ', 'УТВГ', 'УТВМ']",1,0,1
26984,26984,1100,100.0,7100385028.0,APP1,ТР,50.0,2022-01-10,2022-01-12,1100384043,2022-01-10,09:00:00,2021-12-28,11800602.0,2,30,,1100,2021-04-01,,,,00:00:00,0,0.0,297902.85,2022-01-12,11:00:00,11:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7443.0,,2022-01-04,OR001100384043,503 352,100.0,1.0,ТР,A0003679,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  ПЗТГ ТКБЕ УТВМ УТВП,,,,,,,RUB,163832.0,100000061321.0,1100,,,,,,0,E01_01,0,0,0.0,0.0,0.0,0.0,56645491.56,0.0,0,50.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,1,ОТКР ПКАЛ ДМНП KKMP,35.0,35.0,0,0.0,Самосвал карьерный 830E-1AC №602,ТР самосвала 830E,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВП МЕС УТВМ ГИП ТКБЕ ПЗТГ,297902.85,0.0,297902.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065646.0,11-RUD-CGTR-SEBT-KE02,Самосвал карьерный №602,LT-1100-2022-2-012-02,C-OGM,1113011720,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'ПЗТГ', 'ТКБЕ', 'УТВМ', 'УТВП']",0,1,1
24631,24631,1100,100.0,7200146198.0,APP1,ТО2,4.63,2022-01-10,2022-01-10,1100380119,2022-01-17,14:03:31,2022-01-17,11400514.0,3,30,,1100,2021-03-24,,2021-09-30,2022-01-10,17:55:48,0,196704.02,228143.14,2022-01-10,17:55:00,17:55:48,,2022-01-10,2022-01-10,13:18:00,13:18:00,13:18:00,,PP-PC1,,0,1000,,,,2022-01-17,,,,0,7418.0,,2022-01-11,OR001100380119,496 240,100.0,1.0,О2,A0000001,,ZZ00005000,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ НЕД  ПЗТГ СРОЧ*,,,,,,,RUB,159510.0,100000058724.0,1100,,,,,,0,E01_01,0,0,118398.13,149837.25,118398.13,149837.25,74854634.87,0.0,0,4.63,,,,Самосвалы карьерные,,,0. Разрешений нет,СОЗА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ТЗКР ПДТВ ПКАЛ ПРВВ ДВМА ДМНП JBFI,6.1,6.1,0,0.0,Самосвал карьерный 785C №514,ТО2 Самосвал карьерный 785C №514,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,,СГГС ГОД УТВГ УТВП МЕС УТВМ НЕД ГИП СРОЧ МТРЦ ТКБЕ ПЗТГ,228143.14,196704.02,78305.89,78305.89,110234.05,74625.56,39603.2,43772.57,0.0,0.0,100000065619.0,11-RUD-CGTR-SEBT-CC62,Самосвал карьерный №514,LT-1100-2022-2-012-02,C-CRGTOB,1113011620,0,4.63,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'НЕД', '', 'ПЗТГ', 'СРОЧ*']",0,0,0
6542,6542,1100,100.0,7100383539.0,APP1,ТР,44.0,2022-01-10,2022-01-12,1100382541,2022-01-10,09:00:00,2021-12-22,11810771.0,2,30,,1100,2021-03-31,,,,00:00:00,0,0.0,297902.85,2022-01-11,05:00:00,20:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,235968.0,,2022-01-10,OR001100382541,501 402,100.0,1.0,ТР,A0003596,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  ПЗТГ ТКБЕ УТВМ УТВП,,,,,,,RUB,163749.0,100000061238.0,1100,,,,,,0,E01_01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,35.0,35.0,0,0.0,Самосвал карьерный 793D №771,ТР самосвала 793D,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВП МЕС УТВМ ГИП ТКБЕ ПЗТГ,297902.85,0.0,297902.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000054987.0,11-RUD-CGTR-SEBT-CD70,Самосвал карьерный №771,LT-1100-2022-2-012-02,C-OGM,1113011920,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'ПЗТГ', 'ТКБЕ', 'УТВМ', 'УТВП']",0,1,1
20867,20867,1100,100.0,7100383361.0,APP1,ТР,44.0,2022-01-10,2022-01-12,1100382371,2022-01-10,09:00:00,2021-12-22,11810731.0,2,30,,1100,2021-03-31,,,,00:00:00,0,0.0,297902.85,2022-01-11,05:00:00,20:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7311.0,,2022-01-10,OR001100382371,500 992,100.0,1.0,ТР,A0003596,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  ПЗТГ ТКБЕ УТВМ УТВП,,,,,,,RUB,163696.0,100000061185.0,1100,,,,,,0,E01_01,0,0,0.0,0.0,0.0,0.0,28766264.03,0.0,0,44.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,1,ОТКР ПКАЛ ДМНП KKMP,35.0,35.0,0,0.0,Самосвал карьерный 793D №731,ТР самосвала 793D,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВП МЕС УТВМ ГИП ТКБЕ ПЗТГ,297902.85,0.0,297902.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065547.0,11-RUD-CGTR-SEBT-CD30,Самосвал карьерный №731,LT-1100-2022-2-012-02,C-OGM,1113011920,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'ПЗТГ', 'ТКБЕ', 'УТВМ', 'УТВП']",0,1,1
19259,19259,1100,100.0,7100378885.0,APP1,ТО1,5.0,2022-01-10,2022-01-10,1100377875,2021-12-14,08:34:22,2021-12-14,11810711.0,3,30,,1100,2021-03-24,,2021-10-27,,00:00:00,0,0.0,181592.53,2022-01-10,14:00:00,14:00:00,,,2022-01-10,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,X,2021-12-14,,,,0,7293.0,,2022-01-10,OR001100377875,493 936,100.0,1.0,О1,A0003596,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВП,,,,,,,RUB,158370.0,100000058019.0,1100,,,,,,0,E01_01,0,0,0.0,139035.02,0.0,139035.02,93780101.76,0.0,0,5.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,0,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП,5.0,5.0,0,0.0,Самосвал карьерный 793D №711,Техническое обслуживание 1,ЗАКР ДМНП МТКУ ПКАЛ ПРВВ,,СГГС ГОД УТВП ГИП СРОЧ МТРЦ ТКБЕ,181592.53,0.0,42557.51,0.0,62242.72,0.0,76792.3,0.0,0.0,0.0,100000065526.0,11-RUD-CGTR-SEBT-CD11,Самосвал карьерный №711,LT-1100-2022-2-012-02,C-OGM,1113011920,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МТРЦ', 'СРОЧ', 'ТКБЕ', 'УТВП']",0,1,0
